id,Leave_Next_Month
3419,0.35247645
3420,0.2032412
3421,0.014656119
3422,0.770563
3423,0.024694065
3424,0.87310106
3426,0.21351741
3427,0.26240686
3428,0.7662106
3429,0.17136571
3430,0.6347053
3432,0.47153586
3434,0.580994
3436,0.015331421
3437,0.7755228
3442,0.10066405
3443,0.03459425
3444,0.59386116
3445,0.058100194
3447,0.013164446
3448,0.06664729
3449,0.8393256
3451,0.08576675
3454,0.035545345
3455,0.027202548
3457,0.5380994
3459,0.03257144
3460,0.589562
3461,0.072292924
3462,0.4042031
3463,0.03266835
3464,0.6906803
3467,0.03603494
3468,0.18846752
3469,0.3281054
3470,0.08382274
3472,0.43189535
3474,0.3471283
3475,0.008507783
3479,0.07092107
3483,0.73076844
3486,0.06287863
3490,0.03133161
3491,0.07830523
3492,0.05781748
3493,0.5060613
3497,0.027377747
3500,0.39824036
3505,0.08926267
3506,0.023766465
3507,0.012739087
3508,0.25056937
3509,0.07278445
3513,0.43918687
3514,0.021826072
3515,0.09029307
3517,0.11772326
3519,0.04990636
3520,0.25651845
3522,0.04636952
3524,0.72731274
3525,0.15155673
3526,0.8425708
3528,0.39585906
3529,0.017019164
3530,0.10999972
3532,0.02896274
3533,0.4126808
3535,0.59726334
3536,0.020574301
3537,0.091633566
3538,0.6533156
3539,0.018160392
3540,0.010465066
3541,0.05840648
3542,0.46445256
3543,0.13447009
3547,0.12915373
3549,0.11514906
3551,0.06764244
3553,0.15102716
3555,0.8784818
3558,0.44964665
3561,0.084377564
3562,0.8478825
3563,0.34028938
3569,0.598874
3571,0.026574807
3573,0.5959418
3574,0.11588077
3577,0.54475844
3579,0.39229855
3582,0.20582698
3583,0.40801743
3585,0.60750115
3587,0.015940852
3590,0.39336
3591,0.102071464
3595,0.91049117
3598,0.23776063
3599,0.42551744
3600,0.18699673
3605,0.5691931
3606,0.44884625
3607,0.058585163
3608,0.07759419
3612,0.020133637
3615,0.19352286
3621,0.03618663
3622,0.022658633
3623,0.01004274
3624,0.67519426
3625,0.43566048
3626,0.43028283
3627,0.87230307
3628,0.059079535
3630,0.19342175
3631,0.056597266
3633,0.045264777
3635,0.10553436
3636,0.84738004
3638,0.010813494
3640,0.048047546
3641,0.106637
3643,0.0145468265
3645,0.4973669
3649,0.024125494
3650,0.54652035
3651,0.83579075
3654,0.6328142
3657,0.28546742
3658,0.30494103
3661,0.42483154
3665,0.6692913
3667,0.43920866
3672,0.5406425
3675,0.18312488
3678,0.21243618
3682,0.7028006
3684,0.45996234
3685,0.09208123
3686,0.22087096
3688,0.26341912
3689,0.13605312
3690,0.015055082
3691,0.29217046
3692,0.7353486
3694,0.330257
3698,0.571617
3701,0.049650818
3704,0.038889457
3705,0.18245257
3706,0.15958127
3707,0.06530542
3708,0.46505654
3709,0.35043752
3712,0.55752075
3714,0.04084124
3715,0.6370288
3716,0.07386601
3717,0.501451
3718,0.22495635
3719,0.00809995
3721,0.45368508
3723,0.3836273
3727,0.03911489
3730,0.054974627
3731,0.456156
3733,0.85758656
3738,0.34492648
3741,0.043663952
3745,0.13962467
3747,0.5118366
3748,0.15823668
3752,0.6369057
3753,0.023583813
3755,0.04677751
3757,0.022416467
3758,0.25521472
3759,0.28440037
3760,0.24797718
3761,0.12170565
3762,0.29726976
3764,0.4017216
3766,0.2880475
3768,0.06563596
3769,0.2213275
3771,0.90239674
3772,0.08042857
3773,0.6793333
3775,0.38320604
3776,0.07397949
3777,0.47028205
3783,0.022424594
3784,0.30718124
3785,0.028618794
3787,0.3191866
3797,0.2571915
3799,0.109291546
3800,0.04504946
3801,0.017443595
3802,0.44387847
3803,0.049311887
3804,0.03302764
3805,0.03690355
3807,0.010158878
3808,0.0148983905
3809,0.5554307
3810,0.034347247
3816,0.828942
3818,0.28190914
3819,0.023819068
3821,0.064117745
3823,0.041829873
3824,0.016536271
3825,0.8580745
3826,0.38772145
3827,0.83178663
3829,0.014830381
3830,0.26175937
3831,0.596074
3836,0.050990347
3837,0.45372012
3838,0.2886667
3839,0.031677168
3843,0.22984074
3844,0.10520432
3848,0.027850136
3849,0.83737624
3850,0.12357827
3854,0.38806662
3856,0.7220243
3857,0.049044665
3860,0.63114184
3861,0.012801006
3863,0.68436664
3865,0.12170509
3867,0.014307222
3868,0.19472192
3871,0.8825773
3872,0.7740435
3875,0.7124312
3876,0.10702873
3879,0.035406675
3880,0.030573744
3881,0.023819068
3885,0.73530537
3895,0.5926933
3896,0.3403612
3898,0.624183
3901,0.39774194
3902,0.38806662
3905,0.85541785
3907,0.7485212
3909,0.014275276
3911,0.3036444
3912,0.037335806
3916,0.030845398
3919,0.035564028
3921,0.9039281
3925,0.025766488
3930,0.82535046
3931,0.097864114
3932,0.09188754
3934,0.090443686
3935,0.018917542
3938,0.6649829
3939,0.084640965
3940,0.017808769
3942,0.46707836
3944,0.094136134
3945,0.6650773
3946,0.44212672
3948,0.32690355
3950,0.027343338
3951,0.022159098
3952,0.4935459
3955,0.073042996
3956,0.3930152
3957,0.048900884
3959,0.12634097
3960,0.17564157
3962,0.014166405
3965,0.34440154
3966,0.01744215
3970,0.07494002
3972,0.60865796
3975,0.26653263
3977,0.107780635
3978,0.016098274
3979,0.50218457
3981,0.017671064
3982,0.36314923
3983,0.42934847
3988,0.87788904
3990,0.07815488
3993,0.30998206
3995,0.012082837
3998,0.020626314
4001,0.23963146
4003,0.14964819
4005,0.35486308
4006,0.87566125
4007,0.35219333
4008,0.10611724
4009,0.018578237
4010,0.49384564
4013,0.010476568
4014,0.018166833
4015,0.052768417
4016,0.4246557
4017,0.82316816
4018,0.45985597
4019,0.80750513
4020,0.017456703
4022,0.32596272
4024,0.15234853
4025,0.18908615
4027,0.062910326
4029,0.06526469
4030,0.2943387
4031,0.1133415
4034,0.031679664
4035,0.011967642
4038,0.2739689
4040,0.271233
4042,0.64242053
4044,0.04252964
4045,0.25378895
4046,0.15501915
4048,0.138165
4050,0.62819755
4053,0.6040365
4054,0.6471124
4055,0.42075342
4056,0.85654974
4057,0.13519022
4058,0.399834
4062,0.82385015
4065,0.35446534
4066,0.024497865
4067,0.028181039
4068,0.007850892
4069,0.7190816
4071,0.017090611
4072,0.10118633
4074,0.105443135
4075,0.4573198
4076,0.5784934
4077,0.07474275
4078,0.66688585
4080,0.6644899
4082,0.010168112
4084,0.008354854
4085,0.17104687
4086,0.035110198
4089,0.28838196
4090,0.6668459
4094,0.22389348
4095,0.25371805
4097,0.03157681
4098,0.18059973
4100,0.65667695
4101,0.3531462
4103,0.01537367
4106,0.01056332
4109,0.031649042
4110,0.3188314
4112,0.4764706
4113,0.496136
4114,0.24726279
4115,0.054798048
4121,0.3904532
4123,0.015379696
4125,0.5913775
4126,0.012483643
4127,0.3519739
4128,0.11837823
4130,0.46608195
4133,0.025638752
4134,0.2253275
4136,0.04452647
4139,0.84320587
4140,0.037911188
4141,0.029704336
4142,0.44427177
4143,0.0351111
4147,0.06169941
4151,0.018388882
4154,0.40347677
4155,0.024721619
4158,0.4107054
4159,0.32142797
4161,0.22201113
4165,0.43863937
4169,0.043593016
4170,0.37660885
4171,0.39262465
4173,0.20229453
4174,0.47796178
4175,0.13050158
4176,0.030945167
4182,0.07056326
4184,0.883231
4189,0.6324652
4193,0.34700364
4194,0.8143163
4195,0.31109253
4198,0.4513793
4199,0.24068196
4200,0.014596288
4201,0.21407288
4203,0.01913455
4204,0.23098142
4208,0.022066874
4209,0.7097249
4210,0.024291972
4211,0.0855862
4215,0.038388394
4217,0.0571278
4218,0.31273004
4220,0.16646576
4223,0.3395976
4224,0.5959618
4225,0.216974
4229,0.37331197
4230,0.20261015
4231,0.3394169
4233,0.44184408
4236,0.014620354
4237,0.09453273
4238,0.91404045
4241,0.35458276
4244,0.53141904
4245,0.10338742
4246,0.62534595
4248,0.03589877
4249,0.05166081
4251,0.37087113
4254,0.78526187
4256,0.4958057
4258,0.015793934
4259,0.13104254
4260,0.07096994
4263,0.0327778
4264,0.014422577
4266,0.020416101
4268,0.03739819
4273,0.754927
4275,0.016784325
4276,0.03502011
4277,0.1454187
4278,0.024711091
4280,0.4584568
4283,0.43244028
4285,0.42164835
4288,0.5924468
4289,0.02760093
4291,0.27332762
4301,0.008388053
4302,0.047137436
4303,0.026384838
4311,0.6702297
4315,0.04309831
4317,0.52341783
4318,0.11626408
4321,0.33095217
4322,0.10015712
4327,0.019308325
4329,0.013727999
4332,0.784193
4335,0.08459365
4336,0.27759832
4337,0.44063306
4338,0.03014769
4339,0.06795224
4341,0.15849392
4342,0.4249038
4343,0.17252955
4347,0.049881008
4348,0.16272902
4350,0.13449174
4353,0.5581125
4354,0.37790906
4357,0.33971506
4358,0.21851853
4360,0.16747351
4365,0.43536237
4374,0.019145247
4376,0.4878895
4377,0.12647457
4379,0.042847883
4384,0.44805664
4385,0.02534906
4387,0.26026878
4388,0.72599626
4389,0.016025327
4392,0.54528606
4394,0.15281424
4397,0.03326759
4399,0.22396798
4400,0.024917716
4401,0.014661265
4402,0.065001465
4405,0.017177248
4407,0.6430968
4408,0.26719406
4409,0.36573824
4411,0.42909735
4412,0.035940185
4414,0.7008799
4417,0.03224168
4418,0.09237527
4419,0.23508656
4421,0.59140956
4422,0.576576
4424,0.1868747
4430,0.49518558
4431,0.008530047
4432,0.02163631
4435,0.5629081
4439,0.11850413
4440,0.4729006
4441,0.65247476
4442,0.023738835
4447,0.10459422
4449,0.74702895
4450,0.112946875
4452,0.103717215
4453,0.88262814
4454,0.014376511
4458,0.4431787
4459,0.54338264
4461,0.052904252
4462,0.01640191
4464,0.035692785
4465,0.05743903
4466,0.39606383
4467,0.07213546
4468,0.70094913
4470,0.093231425
4471,0.037105136
4472,0.3790984
4473,0.018917542
4474,0.009993086
4478,0.015046989
4479,0.04394165
4480,0.029937735
4481,0.36683583
4482,0.3330981
4486,0.01669407
4487,0.30131462
4489,0.6062609
4490,0.12610303
4491,0.362701
4494,0.2833229
4495,0.3116262
4496,0.86115605
4498,0.049902495
4499,0.112266675
4500,0.58018017
4502,0.14004691
4503,0.12756085
4505,0.5750618
4507,0.088060856
4509,0.017378261
4511,0.07163141
4512,0.017280165
4514,0.027612494
4515,0.0351183
4517,0.696166
4523,0.18422644
4527,0.074428655
4531,0.37340608
4532,0.023770472
4533,0.7477993
4534,0.4071834
4535,0.41741696
4536,0.2028789
4537,0.079673685
4541,0.012194414
4542,0.702622
4544,0.078955166
4546,0.7189344
4548,0.5855643
4549,0.13393527
4550,0.11970815
4551,0.47613567
4553,0.80009407
4555,0.7071664
4556,0.0128346495
4557,0.25536743
4558,0.5886445
4560,0.38283387
4561,0.5199775
4562,0.64021665
4563,0.8339332
4564,0.3615717
4565,0.19543168
4567,0.07704714
4569,0.040030453
4570,0.4288814
4574,0.0412552
4575,0.08075605
4576,0.42551744
4577,0.060276553
4578,0.62098575
4586,0.10533683
4587,0.031514242
4588,0.40974933
4589,0.039577458
4590,0.20888455
4591,0.4009851
4592,0.012680701
4593,0.019476274
4594,0.602291
4597,0.25467888
4600,0.22057615
4604,0.016167337
4606,0.016790181
4608,0.03178212
4610,0.11589946
4612,0.03463272
4613,0.008629831
4614,0.45656145
4616,0.009956041
4619,0.3385873
4620,0.3283652
4621,0.15653309
4622,0.017579848
4626,0.42237282
4627,0.063968934
4630,0.013100387
4631,0.60944694
4634,0.4322329
4635,0.6125986
4636,0.84876883
4637,0.24591145
4640,0.3881261
4641,0.59862065
4642,0.51256305
4643,0.016018914
4644,0.86879003
4645,0.36772633
4646,0.52153325
4648,0.33543503
4650,0.009415311
4651,0.18935362
4654,0.2384353
4655,0.012092168
4656,0.5832851
4660,0.46339408
4663,0.6039518
4664,0.38806662
4665,0.018901236
4667,0.54818386
4669,0.16204098
4670,0.1867672
4671,0.30355647
4672,0.30425918
4673,0.009978076
4674,0.06488259
4675,0.13673685
4678,0.2945587
4679,0.6146729
4680,0.015771432
4681,0.0127572715
4682,0.027135858
4683,0.009561896
4684,0.050130047
4685,0.9116621
4687,0.2929907
4690,0.050267193
4692,0.02187791
4694,0.28269053
4695,0.02254844
4698,0.2503929
4699,0.06878645
4701,0.54664105
4707,0.57195765
4708,0.054375898
4710,0.046595253
4712,0.023621658
4713,0.36174747
4715,0.018188696
4717,0.097811356
4719,0.6782339
4720,0.011619968
4722,0.24714257
4727,0.099708505
4732,0.3370824
4733,0.010021302
4737,0.019006409
4738,0.7658106
4740,0.72718275
4741,0.50303763
4744,0.22245464
4745,0.58327335
4753,0.14546908
4755,0.08681675
4756,0.41923326
4759,0.07117851
4760,0.095477134
4761,0.02198292
4765,0.018814992
4770,0.10404036
4774,0.06131817
4777,0.54555094
4783,0.6867587
4784,0.38343534
4785,0.15848562
4788,0.1720162
4789,0.054480378
4792,0.6867577
4793,0.017185364
4795,0.020653326
4798,0.048146505
4800,0.48729596
4801,0.7207218
4802,0.22344898
4804,0.36322743
4805,0.34318724
4806,0.54305
4808,0.03184143
4809,0.23234701
4812,0.30196112
4813,0.52305204
4814,0.033342626
4815,0.034610737
4819,0.6324215
4820,0.2891901
4821,0.28736404
4824,0.051256206
4825,0.51066965
4828,0.022511913
4829,0.049995154
4831,0.026453793
4832,0.009377545
4833,0.36697364
4834,0.107458815
4835,0.13410607
4836,0.030339722
4838,0.8230046
4840,0.25267324
4841,0.5614392
4842,0.010880624
4846,0.78782
4847,0.01880571
4848,0.018135099
4851,0.086061664
4852,0.018135099
4855,0.4082688
4856,0.1301028
4857,0.42812803
4858,0.01763421
4864,0.6567437
4865,0.03827806
4866,0.011831737
4867,0.07863996
4869,0.026580175
4870,0.031369314
4871,0.702622
4873,0.1970361
4875,0.5093413
4876,0.50653607
4878,0.01539374
4879,0.57205176
4882,0.5397044
4884,0.46307382
4888,0.03603705
4889,0.87383765
4890,0.6721554
4891,0.05494468
4892,0.26161957
4895,0.015008994
4899,0.112115785
4901,0.007920957
4902,0.090502195
4906,0.018986505
4907,0.06785981
4908,0.035159566
4911,0.3997612
4917,0.3748572
4918,0.05490149
4919,0.018734667
4923,0.45886377
4924,0.10380364
4927,0.5019741
4929,0.2571866
4930,0.029660251
4931,0.04192632
4933,0.018380338
4937,0.805174
4940,0.25377357
4943,0.009123482
4946,0.38556847
4948,0.81710094
4949,0.17333396
4951,0.55886394
4953,0.12643223
4955,0.050378036
4956,0.46420085
4957,0.1467041
4959,0.18355839
4965,0.34348616
4966,0.2420614
4967,0.59553945
4968,0.64699924
4970,0.050994016
4973,0.1447438
4975,0.12392784
4982,0.028280908
4984,0.33451483
4986,0.044463176
4989,0.14141808
4990,0.20558909
4995,0.16191182
4997,0.25347623
4998,0.44737792
4999,0.54488355
5000,0.6206305
5003,0.7909246
5006,0.015177718
5007,0.010454598
5008,0.5986698
5012,0.43027154
5018,0.021465912
5019,0.034580406
5021,0.4178816
5022,0.06172966
5024,0.82092935
5025,0.318345
5027,0.020718515
5028,0.46807864
5032,0.07111259
5033,0.22782698
5034,0.016355664
5038,0.34291214
5039,0.36356342
5041,0.08009098
5043,0.010063032
5044,0.09577757
5046,0.675227
5047,0.74701357
5048,0.3044757
5049,0.50288403
5053,0.011310986
5054,0.8167838
5056,0.7859993
5057,0.09823846
5059,0.35349894
5061,0.20940506
5062,0.17230578
5063,0.04044735
5064,0.39491227
5067,0.51919293
5068,0.057986032
5070,0.26812777
5072,0.010040555
5073,0.6157834
5076,0.03779035
5077,0.01882868
5079,0.015433345
5083,0.4007726
5084,0.1704188
5087,0.008530047
5092,0.22996815
5093,0.01653876
5094,0.69217724
5096,0.03016748
5098,0.2607526
5100,0.3979964
5102,0.047497638
5106,0.30705473
5109,0.19399609
5110,0.030448353
5116,0.10473936
5125,0.48255917
5131,0.53326696
5133,0.48527342
5134,0.1033943
5136,0.561606
5137,0.6783875
5138,0.080793135
5140,0.3135206
5143,0.43501854
5148,0.19737326
5150,0.10116042
5152,0.19917452
5154,0.03730496
5157,0.72817373
5158,0.12604924
5159,0.6130744
5160,0.36487737
5161,0.05600059
5162,0.230321
5164,0.33997014
5166,0.059905045
5167,0.15128121
5169,0.6293336
5170,0.20964313
5171,0.86345476
5172,0.6472184
5175,0.411631
5176,0.23908688
5179,0.49638683
5180,0.07520878
5182,0.025292424
5184,0.021715509
5185,0.22579452
5186,0.015180479
5189,0.43234047
5192,0.08142166
5193,0.049346805
5194,0.033140704
5198,0.7767109
5200,0.87310106
5202,0.019287651
5207,0.1659831
5209,0.02797228
5212,0.093143545
5213,0.01222759
5215,0.026160162
5217,0.04726948
5218,0.3199861
5220,0.07929826
5221,0.10206236
5222,0.08905097
5223,0.38646692
5224,0.013015962
5225,0.792516
5226,0.21256474
5227,0.20076855
5229,0.4288214
5230,0.37192297
5231,0.50516504
5233,0.7190438
5234,0.5964015
5235,0.43442777
5237,0.1801128
5238,0.061749227
5240,0.8863326
5241,0.082877494
5243,0.05724752
5244,0.6166362
5245,0.021441814
5246,0.6081848
5248,0.07607749
5249,0.03132373
5251,0.06169713
5252,0.015855208
5253,0.54656196
5255,0.3130095
5256,0.05318007
5260,0.8650222
5263,0.14496017
5267,0.030293096
5270,0.4362557
5271,0.16482916
5275,0.020563383
5276,0.11638836
5277,0.6001158
5278,0.30971822
5279,0.48232368
5284,0.024714837
5285,0.050999604
5286,0.83210236
5290,0.669909
5293,0.010508921
5294,0.460053
5296,0.29006487
5297,0.019933473
5301,0.05950591
5304,0.2870564
5306,0.029947452
5307,0.25843513
5308,0.09411802
5309,0.015963743
5310,0.08760137
5313,0.6341045
5314,0.4938611
5315,0.09484973
5316,0.08235601
5318,0.10221965
5319,0.349886
5320,0.050985146
5321,0.20570694
5322,0.1719246
5324,0.25950018
5325,0.05722346
5326,0.09490239
5327,0.83679074
5328,0.31447634
5331,0.729478
5332,0.05707164
5334,0.31776395
5335,0.5172284
5339,0.22615643
5340,0.08464839
5341,0.10281471
5346,0.7191083
5347,0.47374177
5349,0.014312719
5350,0.73433435
5352,0.21721037
5357,0.70775646
5360,0.3286978
5362,0.050935425
5363,0.25878313
5364,0.06617436
5368,0.025416994
5373,0.009918623
5374,0.2745952
5375,0.25259048
5378,0.12090513
5380,0.25047788
5381,0.015403118
5383,0.14157912
5385,0.011998473
5388,0.88439363
5393,0.112654366
5395,0.21763086
5396,0.02898409
5398,0.32754388
5399,0.5133844
5403,0.14716291
5404,0.34106454
5405,0.037257485
5410,0.105078496
5411,0.11232439
5412,0.5210391
5413,0.19256501
5416,0.17754662
5421,0.2004632
5422,0.15281178
5424,0.065499775
5425,0.026156135
5428,0.047079448
5430,0.51252663
5433,0.5771957
5436,0.36356342
5437,0.11356497
5439,0.6264206
5442,0.25940254
5443,0.031014204
5444,0.012567517
5448,0.06932614
5449,0.13373035
5452,0.6294663
5453,0.1333118
5454,0.83033967
5455,0.22633962
5460,0.4668304
5462,0.0133772455
5464,0.43178612
5465,0.011151031
5466,0.055949055
5468,0.58048856
5469,0.044966586
5471,0.23721555
5472,0.5289704
5473,0.023260579
5475,0.7043644
5476,0.026005866
5478,0.03341593
5479,0.12605847
5480,0.71821785
5486,0.28301644
5487,0.45179957
5490,0.84296453
5491,0.44964916
5494,0.29872966
5498,0.07354677
5500,0.36646667
5506,0.017112076
5507,0.022343148
5508,0.010078334
5509,0.61530906
5512,0.072649874
5514,0.27667063
5515,0.32976285
5516,0.22548935
5517,0.037001308
5518,0.44864586
5519,0.017283654
5520,0.04526257
5521,0.01537367
5522,0.023377966
5523,0.47700056
5524,0.052857846
5525,0.50990176
5527,0.3586756
5529,0.009433291
5530,0.45869616
5531,0.021431115
5532,0.61649394
5534,0.3835755
5536,0.34783134
5537,0.14762257
5538,0.62567925
5543,0.17084314
5545,0.08429647
5548,0.15751982
5552,0.11206631
5557,0.14819649
5561,0.03568098
5562,0.06386078
5566,0.045706183
5569,0.43028203
5570,0.016153319
5571,0.5202152
5575,0.12455579
5579,0.40072796
5580,0.6424916
5581,0.9084496
5584,0.07222253
5585,0.5289973
5586,0.035164125
5588,0.14435719
5589,0.3417043
5591,0.1656453
5593,0.76782614
5594,0.51645845
5596,0.023204613
5598,0.5754103
5599,0.5568067
5600,0.02003216
5602,0.32998917
5603,0.02027065
5605,0.23516154
5606,0.38751706
5610,0.5367907
5614,0.3959298
5616,0.28752854
5617,0.02095476
5619,0.42187598
5621,0.13726602
5624,0.025705844
5625,0.015582498
5626,0.020130893
5628,0.045546148
5629,0.055230867
5631,0.046857715
5632,0.01570774
5634,0.34556124
5638,0.8875302
5639,0.019327711
5643,0.3261485
5646,0.17167827
5648,0.009876073
5649,0.6615837
5653,0.6844843
5655,0.009285811
5656,0.49148926
5661,0.377092
5662,0.18901901
5663,0.046715125
5669,0.69167435
5670,0.48943052
5672,0.041861873
5674,0.030616788
5675,0.0309194
5678,0.013491515
5679,0.023258086
5681,0.052453108
5682,0.013200989
5683,0.41519737
5684,0.51518947
5687,0.12006394
5689,0.03245725
5690,0.033962164
5691,0.71913326
5692,0.018462542
5694,0.53122044
5696,0.010948036
5699,0.5599444
5700,0.50870216
5702,0.06222872
5709,0.45594746
5711,0.31079274
5714,0.0318781
5716,0.24184735
5718,0.08026042
5719,0.21366039
5720,0.023732835
5722,0.5234723
5725,0.034619365
5726,0.19613944
5727,0.78423536
5728,0.80920094
5729,0.42063677
5732,0.022274291
5733,0.112486914
5734,0.39336148
5735,0.18760514
5739,0.12490536
5740,0.8745476
5741,0.025068242
5742,0.019922577
5744,0.8720002
5748,0.17701837
5750,0.07610605
5751,0.45072615
5752,0.6020718
5754,0.05677781
5756,0.27908134
5759,0.04606852
5760,0.1781912
5764,0.6792843
5766,0.058062956
5770,0.040122557
5774,0.029368168
5776,0.385715
5777,0.1863931
5778,0.27286634
5781,0.06531982
5784,0.26401868
5785,0.016758865
5788,0.0182473
5792,0.14412041
5798,0.5513034
5800,0.5275569
5801,0.19513686
5804,0.631009
5805,0.44511807
5806,0.865038
5808,0.5441089
5810,0.07965665
5812,0.03805485
5817,0.03375871
5820,0.25204074
5821,0.017261371
5822,0.51229244
5823,0.11853958
5825,0.026456501
5828,0.6414063
5831,0.111002676
5835,0.013118629
5836,0.38806662
5837,0.20729081
5838,0.349886
5839,0.07881136
5842,0.011340663
5844,0.21014097
5846,0.6214092
5850,0.42178494
5851,0.013382942
5856,0.015291297
5859,0.7747668
5862,0.27480075
5863,0.5868719
5864,0.04797865
5865,0.08900427
5866,0.06668597
5868,0.21020792
5869,0.04548038
5870,0.073523514
5874,0.25278714
5875,0.06955288
5878,0.20376882
5881,0.46986517
5882,0.85186064
5883,0.8839762
5886,0.013476983
5889,0.012993378
5892,0.5693975
5893,0.17987345
5899,0.49321184
5901,0.6278944
5903,0.71471965
5905,0.21982569
5906,0.10222411
5907,0.049945332
5908,0.05321851
5912,0.8109506
5914,0.055999216
5915,0.8076925
5916,0.43725765
5920,0.04093619
5923,0.031484384
5924,0.04113973
5925,0.7671808
5926,0.85820895
5927,0.3868997
5929,0.07296145
5930,0.028929334
5931,0.72583973
5932,0.36318433
5933,0.20675685
5935,0.02010806
5936,0.07652716
5938,0.08242662
5939,0.80008566
5940,0.026725778
5941,0.16045545
5952,0.34767494
5954,0.23169392
5955,0.07508671
5959,0.008747695
5960,0.46080852
5963,0.6526445
5964,0.012324179
5967,0.025210135
5970,0.10501755
5973,0.4068838
5974,0.8597306
5975,0.023607757
5978,0.035696946
5979,0.022960873
5980,0.62013644
5982,0.022168593
5984,0.09230285
5985,0.021667767
5987,0.23738283
5988,0.4383691
5990,0.0356044
5991,0.37711215
5993,0.026593879
5997,0.010587358
6000,0.13765246
6001,0.38413894
6005,0.8641495
6007,0.52787566
6008,0.38751706
6011,0.22615159
6013,0.0906903
6014,0.22114082
6018,0.02380738
6019,0.0508006
6023,0.7394678
6026,0.24733984
6028,0.013038524
6029,0.12492985
6032,0.7929445
6034,0.6201592
6035,0.238756
6036,0.022102043
6038,0.5034925
6039,0.18812911
6043,0.8987067
6045,0.15903406
6049,0.08879386
6050,0.8263422
6053,0.5289973
6054,0.2052811
6057,0.48660675
6060,0.10424162
6062,0.28711697
6063,0.13637918
6064,0.07975219
6066,0.48597258
6073,0.11354357
6074,0.1043074
6076,0.19224346
6080,0.10402978
6081,0.020994803
6082,0.03542589
6083,0.39735615
6085,0.04603935
6087,0.024443049
6088,0.024286078
6090,0.43977582
6092,0.04015332
6093,0.5682135
6097,0.8036002
6098,0.015932351
6101,0.73545986
6104,0.03327177
6106,0.18599796
6108,0.041604515
6110,0.015539555
6111,0.034353938
6112,0.53984535
6113,0.24691702
6117,0.35580754
6118,0.014304607
6119,0.19217363
6120,0.048783444
6124,0.73211
6125,0.091556676
6128,0.29726234
6130,0.19867308
6131,0.3196816
6133,0.6235415
6139,0.18811525
6140,0.8538685
6141,0.10850312
6143,0.59505016
6144,0.5890394
6146,0.7251731
6149,0.013483077
6150,0.1606036
6152,0.030617025
6157,0.20565914
6158,0.2533406
6160,0.73922926
6161,0.08625804
6163,0.019872623
6164,0.73815334
6167,0.081489645
6168,0.2939528
6169,0.059931185
6170,0.091518275
6172,0.0876474
6175,0.22241677
6177,0.045120478
6180,0.28709316
6182,0.30133194
6184,0.48356205
6187,0.11678676
6189,0.8632296
6191,0.77720153
6192,0.011191073
6195,0.11511747
6199,0.008354854
6200,0.55034536
6203,0.06946374
6205,0.11572481
6207,0.38806662
6208,0.15142643
6209,0.31804115
6210,0.14983453
6211,0.38128904
6212,0.20647863
6213,0.31971514
6214,0.27945507
6216,0.07422492
6217,0.0217782
6218,0.012868321
6219,0.078249544
6220,0.2509975
6223,0.102807656
6225,0.72078866
6226,0.48834506
6227,0.44507742
6230,0.024898676
6232,0.09790376
6233,0.516062
6234,0.35344565
6240,0.051584862
6242,0.20938824
6245,0.025669651
6246,0.5944571
6247,0.19377661
6249,0.3876135
6250,0.43970662
6254,0.04286659
6255,0.12933093
6256,0.3833972
6258,0.1401436
6259,0.053839736
6262,0.0626552
6263,0.567452
6264,0.03278007
6266,0.5517069
6270,0.32092094
6273,0.35043502
6274,0.6279815
6277,0.38749185
6283,0.16479065
6285,0.2679526
6286,0.09787142
6288,0.04497688
6291,0.242969
6293,0.40154502
6297,0.16817653
6299,0.36374086
6300,0.014324523
6301,0.36112067
6302,0.07219443
6306,0.2543997
6307,0.28556687
6308,0.03103209
6312,0.3300713
6315,0.8668996
6321,0.020636398
6322,0.12312525
6323,0.5189505
6324,0.06355028
6325,0.014497433
6326,0.015925976
6327,0.5322282
6328,0.024395911
6329,0.012989972
6330,0.34179166
6335,0.20749347
6336,0.5967924
6339,0.024379132
6340,0.8675329
6342,0.02179504
6343,0.012973226
6346,0.033664852
6347,0.17149895
6348,0.024872145
6352,0.11810805
6356,0.39606884
6360,0.07078145
6365,0.7021997
6368,0.023040017
6370,0.011183841
6371,0.111663796
6372,0.057017624
6374,0.19048569
6377,0.067418665
6380,0.09002358
6382,0.02201191
6385,0.08362486
6388,0.73010814
6389,0.05984192
6390,0.022373233
6391,0.04573548
6393,0.011894039
6394,0.44511807
6395,0.013355908
6397,0.10596174
6398,0.28499728
6399,0.045869727
6401,0.088882275
6402,0.6350964
6405,0.56542724
6406,0.048911463
6407,0.03413263
6408,0.48624378
6410,0.056434784
6412,0.2167069
6414,0.6791166
6415,0.03667127
6416,0.014998734
6418,0.075222045
6420,0.103494614
6421,0.054062326
6422,0.6841819
6424,0.61021227
6425,0.32027316
6426,0.04618764
6427,0.19058658
6430,0.36440763
6432,0.071922705
6433,0.38006893
6435,0.2639405
6437,0.115593664
6438,0.32328573
6439,0.5318176
6440,0.40251726
6442,0.65210426
6443,0.021493495
6446,0.5427815
6447,0.37927777
6449,0.013157789
6450,0.07874871
6452,0.45191622
6453,0.21127793
6456,0.28795314
6457,0.048837774
6458,0.012005614
6459,0.14424835
6460,0.32041812
6461,0.2989548
6462,0.6821535
